QuestChainID,QuestID,Checkpoint,BlockSaveGame,IsStationRoomCheckpoint,OnActivate,OnComplete,WaitEventBeforePanel,ActorCenterEventId,FailDistance,Task0,Task0Text,Task0POI,Task1,Task1Text,Task1POI,Task2,Task2Text,Task2POI,Task3,Task3Text,Task3POI,Task4,Task4Text,Task4POI,FailEvent,Timer (seconds),OnEndTimerEvent,RollbackLocationId,DescriptionOverride
SY04Q06,SY04Q06_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_SS-MiningStation,Back to Raider Post,[SYS_4 TS_SUB-Ruins TS_SS-MiningStation],,,,,//,,,//,,,,,,,,,NONE
,,CHECKPOINT_ALWAYS,TRUE,FALSE,,,,,,EV_DC_TST_SY04Q06_B,//,,,,,,//,,,//,,,,,,,,,//
SY04Q06,SY04Q06_C,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_TM-NeterunianOracle_SY04Q06,Reach The Oracle,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianOracle_SY04Q06],,,,,//,,,//,,,,,,,,,NONE
SY04Q06,SY04Q06_D,NO_CHECKPOINT,TRUE,FALSE,"LD_01-SY04Q06_D
CS_CUT_SY04Q06_D
MMAUTO_START
MSAE_FightTurretsLimbo",,,,,EV_CC_CUT_SY04Q06_D,[H] wait for cutscene,,,,,,//,,,//,,,,,,,,,NONE
SY04Q06,SY04Q06_E,CHECKPOINT_ALWAYS,TRUE,FALSE,MPAR_Intensity_1,"ULD_01-SY04Q06_D
MSOE_FightTurretsLimbo
MMAUTO_STOP",,EN-GhostCapital,60000,EV_DE_EN-GhostCapital,"Kill Cubit, Fading Capital",,,,,,//,,,//,,,,,,,,,"While searching for the Heka, you were hunted by a strange entity: a capital ship fused with the tormented consciousnesses of raiders who died attempting to flee the galaxy. You must defeat it."
SY04Q06,SY04Q06_F,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_IC_TM-NeterunianOracle_SY04Q06,Awaken The Oracle,[SYS_4 TS_SUB-Ruins TS_TM-NeterunianOracle_SY04Q06],,,,,//,,,//,,,,,,,,,You have defeated the Fading Capital. Now you can awaken and consult the Oracle regarding the Rehun.
SY04Q06,SY04Q06_G,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_DC_TST_SY04Q06_G,Consult the Oracle,,,,,,//,,,//,,,,,,,,,NONE
SY04Q07,SY04Q07_A,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY04Q07_A,,,,,EV_RP_Wave_SY04Q07_B,Reach the energy fluctuation area,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q07_B],,//,,,//,,,//,,,//,,,,,,NONE
SY04Q07,SY04Q07_B,NO_CHECKPOINT,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Movement-Marianan",ULD_01-SY04Q07_A,,Wave_SY04Q07_B,60000,EV_WO_Wave_SY04Q07_B,Clear the area,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q07_B],,,,,,,,,,,,,,,,,NONE
SY04Q07,SY04Q07_C,NO_CHECKPOINT,TRUE,FALSE,,,,,,EV_IC_INT-NeterunianBomb_SY04Q07,Locate and neutralize Akhaw I before detonation,"[SYS_4 TS_SUB-Ruins TS_INT-NeterunianBomb_SY04Q07]
[SYS_4 TS_SUB-Ruins TS_Zone_QuestTriggerSY04Q07]",EV_IC_INT-NeterunianBomb_SY04Q07B,Locate and neutralize Akhaw II before detonation,[SYS_4 TS_SUB-Ruins TS_INT-NeterunianBomb_SY04Q07B],EV_IC_INT-NeterunianBomb_SY04Q07C,Locate and neutralize Akhaw III before detonation,[SYS_4 TS_SUB-Ruins TS_INT-NeterunianBomb_SY04Q07C],,//,,,,,,180.0,,,The energy fluctuation is caused by Neterunian defense explosives. Use your scanner to locate and disarm them before it's too late.
SY04Q07,SY04Q07_D,CHECKPOINT_ALWAYS,TRUE,FALSE,LD_01-SY04Q07_D,"ULD_01-SY04Q07_D
MSOE_Fight-Movement-Marianan
MMAUTO_STOP",,Wave_SY04Q07_D,60000,EV_WO_Wave_SY04Q07_D,Eliminate remaining threats,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q07_D],,//,,,//,,,//,,,,,,,,,Kill the enemies drawn in by the activation of Neterunian technology.
SY04Q07,SY04Q07_E,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_RP_INT-NeterunianLump_SY04Q07,Locate the nearby Ib Device,"[SYS_4 TS_SUB-Ruins TS_INT-NeterunianLump_SY04Q07]
[SYS_4 TS_SUB-Ruins TS_Zone_QuestTriggerSY04Q07]",,,,,,,,,,,,,,,,,Use the scanner to locate and examine a nearby Neterunian mnemonic device.
SY04Q07,SY04Q07_F,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_IC_INT-NeterunianLump_SY04Q07,Extract the Neterunian memory etching,[SYS_4 TS_SUB-Ruins TS_INT-NeterunianLump_SY04Q07],,,,,,,,,,,,,,,,,NONE
SY04Q08,SY04Q08_A,NO_CHECKPOINT,FALSE,FALSE,,,,,,EV_RP_Zone_QuestTriggerSY04Q08,Reach the initiation trial area,[SYS_4 TS_SUB-Ruins TS_Zone_QuestTriggerSY04Q08],,//,,,//,,,//,,,//,,,,,,NONE
SY04Q08,SY04Q08_B,CHECKPOINT_SAFE,FALSE,FALSE,"LD_01-SY04Q08_B
MMAUTO_START
MSAE_FightLimbo",ULD_01-SY04Q08_B,,,,EV_DE_TM-NeterunianFlower_A(4),Locate and collect all Trial Sigils,"[SYS_4 TS_SUB-Ruins TS_TM-NeterunianFlower_A]
[SYS_4 TS_SUB-Ruins TS_Zone_QuestTriggerSY04Q08]",,//,,,//,,,//,,,//,,,,,,"Locate and retrieve the sacred sigilis scattered across the initiation area, avoiding the Neterunian turrets which cannot be destroyed, only temporarily suppressed by incoming fire."
SY04Q08,SY04Q08_C,NO_CHECKPOINT,FALSE,FALSE,"LD_01-SY04Q08_D
MPAR_Intensity_1",,,,,EV_RP_Wave_SY04Q08_D,Exit the structure,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q08_D],,//,,,//,,,//,,,//,,,,,,NONE
SY04Q08,SY04Q08_D,CHECKPOINT_ALWAYS,TRUE,FALSE,MPAR_Intensity_2,"ULD_01-SY04Q08_D
MSOE_FightLimbo
MMAUTO_STOP",,Wave_SY04Q08_D,60000,EV_WO_Wave_SY04Q08_D,Eliminate hostiles to finalize the initiation,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q08_D],,,,,,,,,,,,,,,,,"Once the enemies are eliminated, the initiation will be complete."
SY04Q09,SY04Q09_A,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY04Q09_A,,,,,EV_RP_Wave_SY04Q09_B,Reach the Neterunian archive remnants,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q09_B],,//,,,//,,,//,,,//,,,,,,NONE
SY04Q09,SY04Q09_B,CHECKPOINT_ALWAYS,TRUE,FALSE,"MMAUTO_START
MSAE_Tensionbeat_LOW","ULD_01-SY04Q09_A
MSOE_Tensionbeat_LOW
MMAUTO_STOP",,Zone_QuestTriggerSY04Q09,100000,EV_WO_Wave_SY04Q09_B,Eliminate all hostiles,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q09_B],EV_GI_SY04Q09_B,Activate the Hol-feret in rapid succession,[SYS_4 TS_SUB-Ruins TS_INT-NeterunianBastion_SY04Q09],,//,,,//,,,//,,,,,,Protect the archive from incoming enemies and activate its three Hol-Ferets in rapid succession to download a powerful engine into memory.
SY04Q10,SY04Q10_A,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY04Q10_A,,,,,EV_RP_Wave_SY04Q10_B,Reach the energy fluctuation area,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q10_B],,//,,,//,,,//,,,//,,,,,,NONE
SY04Q10,SY04Q10_B,CHECKPOINT_SAFE,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Movement_Hole","ULD_01-SY04Q10_A
MSOE_Fight-Movement-Hole
MMAUTO_STOP",,Wave_SY04Q10_B,60000,EV_WO_Wave_SY04Q10_B,Kill alterized raiders threatening the Ib Device,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q10_B],,//,,,//,,,//,,,//,,,,,,NONE
SY04Q10,SY04Q10_C,CHECKPOINT_SAFE,FALSE,FALSE,,ULD_01-SY04Q10_Barrier,,,,EV_IC_INT-NeterunianMechanism_SY04Q10(3),Locate and disable all Barrier Anchors,"[SYS_4 TS_SUB-Ruins TS_INT-NeterunianMechanism_SY04Q10]
[SYS_4 TS_SUB-Ruins TS_Zone_QuestTriggerSY04Q10]",,//,,,//,,,//,,,//,,,,,,"A Neterunian mnemonic device is located in the area, protected by an energy barrier. Use the scanner to find and disable the nearby Anchors to lower the barrier."
SY04Q10,SY04Q10_D,NO_CHECKPOINT,FALSE,FALSE,LD_01-SY04Q10_D,,,,,EV_RP_Wave_SY04Q10_E,Secure the Ib position,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q10_E],,,,,,,,,,,,,,,,,NONE
SY04Q10,SY04Q10_E,CHECKPOINT_SAFE,TRUE,FALSE,"MMAUTO_START
MSAE_Fight-Movement_Hole","ULD_01-SY04Q10_D
MSOE_Fight-Movement-Hole
MMAUTO_STOP",,Wave_SY04Q10_D,60000,EV_WO_Wave_SY04Q10_E,Defend the Ib against creatures,[SYS_4 TS_SUB-Ruins TS_Wave_SY04Q10_E],,,,,,,,,,,,,,,,,"Protect the device from the creature assault, then examine the device."
SY04Q10,SY04Q10_F,CHECKPOINT_ALWAYS,FALSE,FALSE,,,,,,EV_IC_INT-NeterunianLump_SY04Q10,Extract the Neterunian memory etching,[SYS_4 TS_SUB-Ruins TS_INT-NeterunianLump_SY04Q10],,//,,,//,,,//,,,//,,,,,,NONE
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,NO_CHECKPOINT,FALSE,FALSE,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
,,,,,,,,,,,//,,,//,,,//,,,//,,,//,,,,,,
